id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,HubName,HubDist
"8732020720",5/21/2014,318989,"4",2.25,"2000","9000",1,false,NONE,Good,8 Good,"2000","0.0","1978",0,"98023",47.3125,-122.387,"2190","8374","6692",1.63912619318056
"1563100557",10/10/2014,445000,"3",1.5,"1310","1266",2,false,NONE,Average,8 Good,"1120","190.0","2002",0,"98116",47.5663,-122.408,"1310","1378","6772",0.955865637904632
"9533100145",2/5/2015,750000,"3",1,"1120","8549",1,false,NONE,Average,7 Average,"1120","0.0","1952",0,"98004",47.6294,-122.205,"1440","8640","6126",0.295112235125234
"3761700067",3/6/2015,959000,"3",2.5,"3320","11875",1,false,NONE,Very Good,10 Very Good,"3320","0.0","1979",0,"98034",47.7212,-122.26,"3730","11875","5516",1.2771515669973
"8029500360",12/2/2014,330000,"3",2.5,"2370","9102",2,false,NONE,Average,9 Better,"2370","0.0","1990",0,"98023",47.3067,-122.394,"2530","9883","6692",2.09776310937178
"7011201106",2/16/2015,425000,"2",1.5,"830","1241",2,false,NONE,Average,7 Average,"830",?,"2005",0,"98119",47.6363,-122.368,"1610","2666","6819",0.423499764299217
"3235100110",12/2/2014,280000,"3",1,"940","7913",1,false,NONE,Average,6 Low Average,"940","0.0","1948",0,"98155",47.7657,-122.321,"940","7913","5822",1.59621785837796
"2623089141",10/23/2014,476500,"4",2.5,"2250","50155",2,false,NONE,Average,8 Good,"2250",?,"1998",,"98045",47.449,-121.756,"2040","57857","6626",2.57166461942928
"1241500147",5/21/2014,556000,"3",2.25,"2020","3600",2,false,NONE,Average,8 Good,"2020","0.0","1998",0,"98033",47.6678,-122.165,"2070","3699","6389",0.309494748626007
"1524079188",7/29/2014,1860000,"4",5.25,"5240","320917",2,,AVERAGE,Average,10 Very Good,"5240","0.0","2006",0,"98024",47.5605,-121.905,"1930","68824","6116",0.624835800523394
"9262800208",9/19/2014,637000,"4",3.5,"4083","68377",2,false,NONE,Average,10 Very Good,"4083","0.0","2005",,"98001",47.3114,-122.262,"2430","41382","5842",1.31096013831496
"1062100115",12/4/2014,405000,"3",2,"1450","6081",1,false,NONE,Good,7 Average,"1450","0.0","1969",0,"98155",47.7522,-122.278,"1880","6000","5822",1.24464411430035
"6381500265",6/27/2014,397000,"5",1,"1170","6757",1,false,NONE,Good,6 Low Average,"800","370.0","1944",0,"98125",47.7332,-122.304,"1590","6794","5822",0.885775338044719
"7203220300",7/24/2014,895990,"4",2.75,"3555","6565",2,false,NONE,Average,9 Better,"3555","0.0","2014",0,"98053",47.6847,-122.017,"3625","5637","7522",0.715079482566815
"4027701220",8/28/2014,259000,"3",2,"1610","14046",2,false,NONE,Average,7 Average,"1610","0.0","1933",1988,"98028",47.7704,-122.264,"2410","9000","5827",0.59758742624938
"114100758",10/22/2014,420000,"2",1,"960","112384",1,false,NONE,Average,7 Average,"960","0.0","1955",0,"98028",47.7642,-122.234,"1210","24875","5827",1.25851171660511
"9376301110",5/19/2014,518000,"3",2.5,"1680","2096",2,false,NONE,Average,8 Good,"1380","300.0","2008",0,"98117",47.6904,-122.37,"1360","2096","5141",0.588574499841023
"9371700085",7/22/2014,425000,"3",1.75,"1380","8182",1,false,NONE,Very Good,7 Average,"1380","0.0","1942",0,"98133",47.7513,-122.349,"1300","8188","5894",1.4286927386581
"2122049096",8/8/2014,182500,"2",1,"1040","13920",1,false,NONE,Average,6 Low Average,"1040","0.0","1973",0,"98198",47.3756,-122.306,"1100","7575","7040",1.58894231501784
"546000245",7/16/2014,549900,"3",1.5,"1380","3031",1.5,false,NONE,Good,7 Average,"1380","0.0","1929",0,"98117",47.6889,-122.38,"1440","4005","5141",0.571372929785021
"2783600210",9/16/2014,445000,"3",1.75,"1850","16863",1,false,NONE,Good,7 Average,"1280","570.0","1980",0,"98034",47.7166,-122.225,"1790","9000","5516",0.424506669314932
"5210200184",6/6/2014,452000,"2",1.75,"1740","5400",1,false,NONE,Good,7 Average,"990","750.0","1946",0,"98115",47.6971,-122.282,"1980","5400","7170",1.02173346089001
"2125049133",11/4/2014,715000,"5",1.75,"1920","6500",1,false,NONE,Average,7 Average,"1260",?,"1951",0,"98112",47.6394,-122.308,"1970","5500","7227",1.18323813326941
"7940710100",9/11/2014,559000,"3",2.5,"2010","5200",2,false,NONE,Average,8 Good,"2010","0.0","1989",0,"98034",47.7142,-122.203,"1860","4400","5850",1.63715921835132
"6072800246",7/2/2014,3300000,"5",6.25,"8020","21738",2,false,NONE,Average,11 Excellent,"8020","0.0","2001",,"98006",47.5675,-122.189,"4160","18969","7592",1.23127310257822
"5466700450",10/15/2014,250000,"4",1.75,"1860","7350",1,false,NONE,Good,7 Average,"1090","770.0","1977",0,"98031",47.3979,-122.174,"1710","7350","6854",0.516064143668016
"1425039029",9/23/2014,1230000,"5",4,"4390","6656",2,,NONE,Average,9 Better,"2930","1460.0","2008",0,"98199",47.648,-122.397,"1560","6656","6819",1.94318993916569
"422069067",5/12/2015,276500,"4",2.25,"2380","128937",1,,NONE,Good,7 Average,"2380","0.0","1960",0,"98038",47.4253,-122.043,"1030","114998","6574",4.13862653674009
"2472920740",11/14/2014,440000,"4",2.5,"2880","7386",2,false,NONE,Good,9 Better,"2880",?,"1987",0,"98058",47.4397,-122.15,"2420","7663","6845",1.20382940792465
"2338800100",5/8/2014,543200,"6",2.25,"2820","15600",1.5,,AVERAGE,Very Good,7 Average,"1970","850.0","1940",0,"98166",47.4635,-122.362,"2520","7797","6572",1.00049853794004
"3524039060",6/1/2014,250000,"1",1,"750","4000",1,false,NONE,Average,6 Low Average,"750","0.0","1918",0,"98136",47.5243,-122.39,"1770","4850","6214",1.2427994640918
"7539900040",7/28/2014,625000,"4",2.5,"1750","9000",1,false,NONE,Average,8 Good,"1410","340.0","1977",2003,"98052",47.6403,-122.105,"2120","9600","5720",1.92605272624804
"1646502055",6/13/2014,530100,"3",1,"1540","3399",1.5,false,NONE,Average,7 Average,"1200","340.0","1926",,"98117",47.6853,-122.359,"1500","3914","7228",1.07571260834644
"1025049268",7/21/2014,549900,"2",1.75,"1140","936",2,false,NONE,Average,8 Good,"940","200.0","2014",0,"98105",47.6647,-122.284,"1160","1327","6260",1.32116300025128
"324059076",3/11/2015,430000,"4",1.5,"1560","6534",1,false,NONE,Good,7 Average,"1560","0.0","1962",0,"98007",47.6012,-122.152,"1560","6969","6995",0.971236753302526
"1853080730",12/10/2014,835000,"3",2.5,"2960","6856",2,false,NONE,Average,10 Very Good,"2960","0.0","2009",0,"98074",47.5906,-122.057,"3320","6856","6275",1.24465672665393
"6708200040",5/7/2014,409500,"4",2.75,"2140","13000",1,false,NONE,Average,7 Average,"1320","820.0","1968",,"98028",47.7683,-122.252,"2360","11000","5827",0.553246882760373
"3438501452",5/20/2014,329000,"4",2.5,"1600","6765",1,false,NONE,Average,7 Average,"830","770.0","1947",2011,"98106",47.5469,-122.365,"1600","8942","6214",1.09756388001434
"9287802380",5/22/2014,940000,"4",2.75,"2080","4000",1.5,false,NONE,Average,8 Good,"2080","0.0","1912",2000,"98107",47.6737,-122.358,"1730","5000","5676",1.46131315908111
"2652501513",8/13/2014,539950,"3",2,"1560","3200",1.5,false,NONE,Average,7 Average,"1560","0.0","1910",2007,"98109",47.6398,-122.356,"1240","3600","6819",0.259403371425403
"2421059125",4/14/2015,579950,"4",2.5,"2880","213444",1,false,NONE,Very Good,8 Good,"2140","740.0","1984",,"98092",47.2887,-122.109,"2810","213444","6063",5.06120747185994
"1250202990",6/11/2014,881000,"5",3,"2510","4125",1.5,,GOOD,Very Good,8 Good,"1590","920.0","1925",0,"98144",47.5968,-122.29,"2190","5415","5103",0.65320749742774
"6914700165",8/4/2014,362500,"3",1,"960","5424",1.5,,NONE,Average,6 Low Average,"960","0.0","1916",0,"98115",47.6997,-122.32,"1550","5687","7228",1.03112056835428
"920069052",4/21/2015,243950,"2",1,"1120","35500",1,false,NONE,Very Good,6 Low Average,"1120","0.0","1961",,"98022",47.2411,-122.043,"1680","66022","5273",2.89313567035321
"7853310590",5/29/2014,658000,"4",2.75,"3310","6166",2,false,NONE,Average,9 Better,"3310","0.0","2008",0,"98065",47.521,-121.877,"3200","7027","6116",3.60276255860183
"1898600100",11/24/2014,218250,"3",1.5,"1080","9774",1,false,NONE,Average,7 Average,"1080","0.0","1968",0,"98023",47.3155,-122.401,"1190","9611","6692",2.23220568234594
"5611500100",5/22/2014,655000,"4",2.5,"2860","12394",2,false,NONE,Average,10 Very Good,"2860","0.0","1999",0,"98075",47.5832,-122.026,"3070","8515","6275",0.411968247292812
"1796370590",3/5/2015,255000,"3",2,"1490","7599",1,false,NONE,Average,7 Average,"1490","0.0","1990",0,"98042",47.3687,-122.088,"1560","7710","6063",0.772264617575028
"7831800110",1/15/2015,215000,"3",1,"1210","7175",1,false,NONE,Average,7 Average,"1210","0.0","1918",0,"98106",47.5339,-122.356,"1640","5850","6214",0.481132126610823
"4218400175",2/23/2015,1270000,"3",1.75,"2240","5657",1.5,false,AVERAGE,Good,8 Good,"1910","330.0","1941",0,"98105",47.6621,-122.27,"2970","5657","6260",1.81808566182152
"5317100750",7/11/2014,2920000,"4",4.75,"4575","24085",2.5,false,AVERAGE,Very Good,10 Very Good,"3905","670.0","1926",0,"98112",47.6263,-122.284,"3900","9687","7227",1.03238144424582
"3365900175",4/2/2015,424305,"3",2.5,"1600","5960",2,false,AVERAGE,Very Good,8 Good,"1600","0.0","1910",0,"98168",47.4758,-122.265,"1410","13056","6459",0.474481725773124
"7649900175",5/20/2014,494000,"4",1.75,"2090","4300",1.5,false,NONE,Good,7 Average,"1250",?,"1925",0,"98136",47.5555,-122.397,"1670","5000","6772",1.25286586233089
"8159600360",6/5/2014,560000,"4",2.5,"2260","3713",2,,NONE,Average,9 Better,"2260","0.0","2003",0,"98034",47.7247,-122.165,"2260","3713","5815",0.193039412514346
"9272202260",9/24/2014,130000,"3",1,"1200","7000",2,false,NONE,Poor,7 Average,"1200","0.0","1908",,"98116",47.5883,-122.384,"3290","6000","6772",1.09323685156059
"2820069048",5/4/2015,468000,"4",2.5,"2480","176418",1.5,,GOOD,Very Good,8 Good,"2480","0.0","1927",0,"98022",47.1941,-122.038,"1640","112384","5515",1.49386812350188
"6744700343",12/9/2014,480000,"5",3,"2240","15435",1,false,FAIR,Very Good,7 Average,"1390","850.0","1952",0,"98155",47.7426,-122.288,"2240","10750","5822",0.741239617763079
"925049318",8/11/2014,475000,"3",1.75,"1550","4054",1.5,false,NONE,Good,7 Average,"1550","0.0","1926",0,"98115",47.6743,-122.301,"1510","3889","6260",0.625915128351111
"6648700150",2/25/2015,285000,"4",1.75,"2130","8151",1,false,NONE,Good,7 Average,"1330","800.0","1967",0,"98031",47.3932,-122.201,"1600","8587","6854",0.978324883515028
"510001400",6/30/2014,765000,"5",3,"2870","5700",1,false,NONE,Average,7 Average,"1950","920.0","1964",0,"98103",47.6621,-122.33,"1730","5529","5676",0.491731979458121
"7606200090",3/27/2015,208000,"2",1,"1160","5750",1,false,NONE,Good,6 Low Average,"1160","0.0","1924",,"98065",47.5322,-121.829,"1160","8250","7487",1.1859138218613
"8562890590",10/3/2014,372000,"3",2.5,"2430","5000",2,false,NONE,Average,8 Good,"2430","0.0","2001",0,"98042",47.3786,-122.127,"2910","5620","6810",0.276227109491441
"441000115",12/9/2014,470000,"2",1,"900","5512",1,false,NONE,Average,7 Average,"900","0.0","1947",0,"98115",47.6877,-122.289,"1270","5512","6260",0.459512154304605
"3876200330",6/26/2014,451000,"5",2.75,"2830","8925",1.5,false,NONE,Average,7 Average,"2830","0.0","1967",0,"98034",47.731,-122.179,"1700","8539","6977",0.808679052507872
"1508210100",8/27/2014,442200,"4",1.75,"1620","8132",1,false,NONE,Average,8 Good,"1620","0.0","1974",0,"98052",47.6788,-122.11,"1920","8400","6336",1.01588002677881
"2944500330",8/25/2014,330000,"4",2.5,"2510","8580",2,false,NONE,Good,8 Good,"2510","0.0","1991",,"98023",47.295,-122.37,"2290","7809","6692",1.89468887903561
"4302200625",9/24/2014,335000,"3",1.75,"1790","5120",1,false,NONE,Good,6 Low Average,"940","850.0","1949",0,"98106",47.5277,-122.355,"1160","5120","6214",0.536084482043454
"2722049246",11/14/2014,280000,"3",2,"1640","13249",1,false,NONE,Average,7 Average,"1640","0.0","1995",,"98032",47.3589,-122.281,"1640","9240","6608",0.25859429711619
"142000175",8/22/2014,625000,"3",1.75,"2240","6050",1,false,NONE,Good,8 Good,"1250","990.0","1950",0,"98116",47.5658,-122.4,"1720","6050","6772",0.679806891367246
"9558041130",9/3/2014,345000,"3",2.5,"1870","3584",2,false,NONE,Average,8 Good,"1870","0.0","2003",0,"98058",47.4521,-122.121,"1900","3920","6981",1.11835190505157
"5112800210",10/24/2014,255950,"4",1,"1500","11050",1,false,NONE,Very Good,7 Average,"1500","0.0","1964",0,"98058",47.4509,-122.088,"1970","20800","6981",1.57429576820348
"2461900850",1/5/2015,570000,"4",1,"1490","6000",1.5,false,NONE,Average,7 Average,"1490","0.0","1918",0,"98136",47.5518,-122.385,"1700","6000","6772",1.48622936739678
"647100096",3/31/2015,685000,"3",1.5,"2230","8558",2,false,NONE,Average,8 Good,"2230","0.0","1960",0,"98040",47.5833,-122.219,"2200","8558","6126",3.10414948715649
"2787311110",9/2/2014,273148,"3",1.75,"1710","7210",1,false,NONE,Good,7 Average,"1240","470.0","1974",0,"98031",47.4094,-122.175,"1840","7245","6854",1.24367278986682
"1545801500",6/25/2014,246500,"3",2.5,"1620","7686",2,,NONE,Average,7 Average,"1620","0.0","1989",,"98038",47.3613,-122.053,"1370","7686","6063",1.24999626815453
"3811300110",4/6/2015,349950,"5",2.5,"2250","7176",1,false,NONE,Average,7 Average,"1310","940.0","1983",0,"98055",47.4486,-122.194,"1550","9081","6937",0.683785935783099
"7519001321",2/10/2015,545000,"4",2,"1700","2350",1,false,NONE,Average,6 Low Average,"850","850.0","1926",2014,"98117",47.6865,-122.366,"1600","4160","5141",0.915800163977066
"8641500252",2/27/2015,403000,"3",2.5,"1502","1400",3,false,NONE,Average,7 Average,"1502","0.0","2005",0,"98115",47.6951,-122.305,"1377","1466","6260",0.999131337454244
"8562891240",2/11/2015,299950,"4",2.5,"1900","4054",2,,NONE,Average,7 Average,"1900","0.0","2003",0,"98042",47.3767,-122.124,"2520","4085","6810",0.150169251938207
"8644210110",5/1/2015,792000,"3",2.5,"3320","12840",1,false,NONE,Average,10 Very Good,"2600","720.0","1990",0,"98075",47.5783,-121.994,"3230","14933","5952",0.56478459068922
"8024202380",10/2/2014,418000,"5",2.5,"1980","10205",1,,NONE,Good,7 Average,"1080","900.0","1929",0,"98115",47.699,-122.307,"1310","5413","7170",1.00812658910538
"5006000035",4/27/2015,332500,"4",1,"1670","8102",1.5,,NONE,Average,6 Low Average,"1670","0.0","1944",0,"98166",47.4692,-122.355,"1310","7906","6572",0.997903593900004
"421069081",1/27/2015,337000,"3",2.5,"2235","43560",1,false,NONE,Very Good,7 Average,"990","1245.0","1975",0,"98010",47.3326,-122.046,"1460","29621","6063",2.41458104743152
"5053300015",1/21/2015,212000,"2",1,"1070","7386",1,false,NONE,Average,6 Low Average,"1070","0.0","1949",0,"98108",47.5434,-122.298,"1330","6351","5893",0.756386826334847
"8857320120",3/10/2015,542000,"2",2.25,"1800","2819",2,false,AVERAGE,Good,9 Better,"1800","0.0","1979",0,"98008",47.6104,-122.113,"1800","2755","6594",0.978902626073903
"7852110690",5/22/2014,622500,"4",2.5,"2980","8107",2,false,NONE,Average,9 Better,"2980","0.0","2000",0,"98065",47.5389,-121.876,"2750","7760","6116",2.51782714068255
"6084600330",8/29/2014,260000,"3",1.75,"1670","8511",1,false,NONE,Average,7 Average,"1340","330.0","1985",0,"98001",47.3257,-122.276,"1580","7218","5842",0.129771409701308
"5561000330",5/5/2015,525000,"3",1.75,"2620","38350",1,false,NONE,Good,8 Good,"1320","1300.0","1977",0,"98027",47.4619,-121.991,"2170","36962","5777",4.67014784935262
"2225059273",11/14/2014,975000,"5",3.5,"5470","35071",2,false,NONE,Average,11 Excellent,"4590","880.0","1976",0,"98005",47.6368,-122.159,"3600","35074","5720",1.12151233801412
"1370803445",9/9/2014,1140000,"4",1.75,"3080","6500",1,false,NONE,Good,9 Better,"1700","1380.0","1941",0,"98199",47.6353,-122.402,"2960","5711","6819",2.01263675954329
"1236300268",3/3/2015,500000,"3",1,"940","10360",1,false,NONE,Good,7 Average,"940","0.0","1964",0,"98033",47.688,-122.19,"2019","10360","5850",0.522313748626565
"7752700110",6/18/2014,554000,"5",2.25,"1870","11411",1,,NONE,Good,8 Good,"1170","700.0","1961",0,"98155",47.7445,-122.289,"2420","10793","5822",0.664480592506202
"2781250230",6/5/2014,343000,"4",2.5,"2070","4500",2,false,NONE,Average,7 Average,"2070","0.0","2004",0,"98038",47.3497,-122.026,"2760","5173","6574",2.00707931153172
"4027701055",4/24/2015,515000,"2",1.75,"950","15219",1,false,NONE,Average,8 Good,"950","0.0","2009",0,"98028",47.7723,-122.262,"1560","12416","5827",0.442274839285403
"2755200040",7/12/2014,492000,"2",1,"1290","6272",1,false,NONE,Good,6 Low Average,"890","400.0","1922",,"98115",47.6777,-122.305,"1260","5376","6260",0.571841104301025
"2193320450",2/13/2015,655000,"4",3,"2570","8022",1,false,NONE,Good,8 Good,"1370","1200.0","1984",,"98052",47.6956,-122.099,"2090","8022","6336",1.00330815262948
"2895550330",5/6/2015,290000,"3",2.5,"1600","6848",2,false,NONE,Average,7 Average,"1600","0.0","2000",0,"98001",47.3303,-122.271,"1700","7210","5842",0.411337259467131
"8712100790",7/1/2014,952500,"4",1.5,"2550","5055",2,false,NONE,Good,10 Very Good,"2550","0.0","1910",0,"98112",47.636,-122.301,"1970","4431","7227",0.963154749453063
"7883603700",8/22/2014,235000,"2",1,"1010","7500",1,false,NONE,Average,7 Average,"1010","0.0","1941",,"98108",47.5283,-122.32,"1220","6000","7314",1.15830980606169
"3438502731",4/1/2015,323000,"3",1.5,"1720","7110",1,false,NONE,Average,8 Good,"1720","0.0","1955",,"98106",47.5417,-122.355,"1730","6840","6214",0.883071442678965
"2025049161",5/6/2014,1050000,"3",2.5,"2200","1970",2,false,NONE,Average,9 Better,"1610","590.0","2008",,"98102",47.6426,-122.327,"1890","3505","5676",1.1461700660677
"5706500385",1/29/2015,200000,"2",1,"1400","9600",1.5,false,NONE,Good,6 Low Average,"1400","0.0","1941",0,"98022",47.2113,-121.993,"1230","9600","5273",0.855156494379619
"4024101254",12/4/2014,419995,"3",2.25,"1830","7500",1,false,NONE,Good,7 Average,"1330","500.0","1968",0,"98155",47.7574,-122.31,"1830","8720","5822",0.85056974963445
"7923250090",3/10/2015,1500000,"3",3,"3110","9015",1,,EXCELLENT,Good,10 Very Good,"1590","1520.0","1980",,"98033",47.6624,-122.202,"3150","11447","5336",0.60881243545519
"6675500082",8/12/2014,455000,"3",2.5,"1600","7829",2,false,NONE,Average,7 Average,"1600","0.0","1987",0,"98034",47.7288,-122.227,"1580","9104","5516",0.668720979137273
"4046710180",3/25/2015,660000,"3",3.5,"3600","37982",2,false,NONE,Good,8 Good,"3600","0.0","1996",,"98014",47.6982,-121.917,"2050","18019","6601",3.84520266043086
"1771000760",5/13/2014,319000,"3",1,"1390","12823",1,false,NONE,Good,7 Average,"1390","0.0","1968",0,"98077",47.7438,-122.075,"1390","10095","6595",1.89900990440827
"3421069044",12/23/2014,390000,"3",1.75,"2092","250905",1,false,NONE,Average,7 Average,"2092","0.0","1981",0,"98022",47.2664,-122.027,"2092","217800","5273",3.52201371906633
"6600000330",6/27/2014,718500,"3",1.5,"1200","6240",1,false,NONE,Average,8 Good,"1030","170.0","1952",,"98112",47.6222,-122.287,"2810","6240","7227",0.856010226376339
"2041000025",12/3/2014,474000,"2",1,"1090","3160",1,false,NONE,Average,7 Average,"840","250.0","1926",0,"98109",47.6385,-122.344,"1070","3160","6819",0.709770128043138
"2215500230",8/25/2014,615750,"4",2,"2140","6360",2,false,NONE,Average,7 Average,"1840","300.0","1945",,"98115",47.687,-122.286,"1690","6360","6260",0.523469080232405
"6639900176",11/14/2014,551000,"3",2.5,"2010","17362",2,false,NONE,Average,8 Good,"2010","0.0","1994",0,"98033",47.6904,-122.176,"1920","7200","5850",1.14452121694488
"104510180",2/11/2015,230000,"3",2.25,"1500","7210",1,false,NONE,Average,7 Average,"1150","350.0","1984",0,"98023",47.3124,-122.352,"1500","7210","6692",0.544802553374565
"7202360760",7/11/2014,790000,"4",2.5,"3500","9198",2,false,NONE,Average,9 Better,"3500","0.0","2004",0,"98053",47.6785,-122.025,"3990","8598","7522",0.701177072131954
"3879901285",3/26/2015,1230000,"3",2.5,"2660","1967",3,false,GOOD,Average,9 Better,"1870","790.0","2007",0,"98119",47.6264,-122.363,"1640","1369","6819",0.730718382543527
"1559900110",12/23/2014,325000,"3",2.25,"1440","6443",2,false,NONE,Average,7 Average,"1440","0.0","1995",,"98019",47.7471,-121.979,"1700","6749","6595",3.63618309042144
"7202260040",8/1/2014,705000,"4",2.75,"2780","6207",2,false,NONE,Average,8 Good,"2780","0.0","2001",,"98053",47.6867,-122.038,"2660","5592","7522",0.29895116760598
"7334600730",12/11/2014,259000,"4",1.75,"1580","8856",2,false,NONE,Average,7 Average,"1580","0.0","1979",0,"98045",47.4694,-121.745,"1390","9490","6626",1.45033402757412
"1723049419",12/4/2014,306000,"3",1.5,"1250","8700",1,false,NONE,Good,7 Average,"1250","0.0","1959",0,"98168",47.4744,-122.328,"1300","8700","6572",1.35534423381854
"3438501081",12/15/2014,315000,"3",1,"970","6828",1,false,NONE,Average,6 Low Average,"970","0.0","1928",,"98106",47.5476,-122.36,"1160","11666","6214",1.17290404211177
"2916200054",4/13/2015,392500,"3",1,"1100","7650",1,false,NONE,Average,7 Average,"1100","0.0","1952",0,"98133",47.7219,-122.354,"1430","7650","7228",1.95273765143619
"3024059149",11/12/2014,1070000,"4",2.25,"3240","12930",2,false,NONE,Good,9 Better,"2730","510.0","1968",0,"98040",47.5373,-122.22,"2610","12884","5774",0.386386890365494
"1862400528",7/16/2014,350500,"2",2.5,"1290","1445",3,false,NONE,Average,8 Good,"1290","0.0","1999",0,"98117",47.6955,-122.376,"1470","1503","5141",0.138626175026299
"6329000385",6/18/2014,825000,"4",3.5,"3810","9792",2,false,NONE,Average,9 Better,"3810","0.0","1938",2013,"98146",47.5018,-122.38,"1950","9792","6214",2.13142849007355
"7812800215",8/8/2014,235000,"4",1,"1500","6360",1.5,false,NONE,Average,6 Low Average,"1500","0.0","1944",0,"98178",47.4979,-122.24,"1190","6360","6219",0.536241332642883
"2324079057",3/2/2015,650000,"3",2,"2660","257875",1,false,AVERAGE,Good,8 Good,"1530","1130.0","1976",0,"98024",47.553,-121.887,"1710","64033","6116",1.42339551486412
"1982201485",5/12/2014,675000,"4",3,"2400","3340",1,false,NONE,Good,7 Average,"1200","1200.0","1964",,"98107",47.6646,-122.365,"1520","3758","5676",1.35510801007603
"740500040",10/1/2014,265000,"4",1,"1860","8505",1,false,NONE,Good,7 Average,"1860","0.0","1955",0,"98055",47.4406,-122.194,"1560","8505","6937",1.22365541374657
"3025049052",8/12/2014,822500,"2",1,"1450","7098",1,false,EXCELLENT,Average,7 Average,"1450","0.0","1924",0,"98109",47.63,-122.349,"2390","6098","6819",0.651481174744007
"5244801255",4/28/2015,705000,"3",2.75,"2260","4000",2,false,NONE,Good,8 Good,"1540","720.0","1956",0,"98109",47.6435,-122.353,"2120","4000","6819",0.550661042667349
"2397101606",12/8/2014,2630000,"6",4.75,"5540","7200",2.5,false,AVERAGE,Good,11 Excellent,"3950","1590.0","1909",0,"98119",47.6361,-122.366,"2930","7200","6819",0.331466734027043
"7234601445",6/23/2014,685000,"2",1.5,"1300","1676",1,,AVERAGE,Average,7 Average,"1300","0.0","1943",,"98122",47.6133,-122.308,"1260","1740","7227",0.63885203233715
"3693901105",10/20/2014,630000,"4",2,"1610","5000",2,false,NONE,Very Good,7 Average,"1610","0.0","1946",0,"98117",47.6775,-122.398,"1300","4950","5141",1.64424173031155
"3124059006",5/8/2014,1250000,"4",3.25,"3820","24166",2,false,FAIR,Good,11 Excellent,"3310","510.0","1990",,"98040",47.5263,-122.227,"2900","18786","5774",0.761687261969862
"2523039310",1/12/2015,359000,"4",2.5,"1820","11325",1,,NONE,Average,8 Good,"1390","430.0","1976",0,"98166",47.4574,-122.361,"1990","10802","6572",0.862515795557699
"5469650040",3/16/2015,784500,"4",5,"5820","13906",2,false,NONE,Average,11 Excellent,"3750","2070.0","1993",0,"98042",47.3814,-122.164,"2980","13000","6854",1.04558704958608
"5021900945",7/3/2014,850000,"3",2,"2470","8800",2,,NONE,Average,9 Better,"2470","0.0","1961",2004,"98040",47.5753,-122.222,"2340","10980","5774",2.64202598050557
"1152700220",9/3/2014,410000,"3",2.5,"3040","6054",2,false,NONE,Average,9 Better,"3040","0.0","2005",0,"98042",47.3508,-122.163,"2650","6054","6327",1.92253778949162
"1423900220",7/9/2014,252000,"4",1.75,"1120","8250",1,false,NONE,Good,7 Average,"1120","0.0","1966",,"98058",47.4555,-122.177,"1330","7975","6937",1.00780869416153
"3425059066",8/12/2014,618000,"5",1.75,"1880","18295",1,false,NONE,Good,7 Average,"1880","0.0","1955",0,"98005",47.6059,-122.154,"2180","20674","6995",0.679887521834378
"5347200165",10/2/2014,265000,"3",1,"1070","4800",1,false,NONE,Average,6 Low Average,"970","100.0","1947",0,"98126",47.5187,-122.377,"1120","1198","6214",1.0101995501561
"5145100300",9/18/2014,465000,"3",2,"1560","8509",1,false,NONE,Average,8 Good,"790","770.0","1969",,"98034",47.7261,-122.22,"1410","7428","5516",0.729307320059448
"6141100395",2/4/2015,240000,"2",1,"870","6552",1,false,NONE,Average,6 Low Average,"870","0.0","1947",0,"98133",47.7188,-122.353,"1500","6678","7228",1.73482083082858
"5153200506",7/31/2014,217000,"3",1,"1000","12000",1,false,NONE,Average,7 Average,"1000","0.0","1959",,"98023",47.3321,-122.346,"1490","14940","6692",0.905432568098439
"9122000385",8/6/2014,415000,"4",2.25,"2520","4200",1.5,false,NONE,Good,7 Average,"1510","1010.0","1909",0,"98144",47.5814,-122.312,"1460","4200","6850",1.2096672278753
"3279000120",12/22/2014,274000,"2",2,"1700","7992",1,false,NONE,Good,7 Average,"950","750.0","1980",0,"98023",47.3031,-122.385,"1700","8030","6692",1.87464832779894
"3438503223",2/23/2015,420000,"5",3,"2150","6117",1,false,NONE,Average,7 Average,"1370","780.0","2003",0,"98106",47.538,-122.356,"1990","6064","6214",0.651630982802356
"6788201240",3/18/2015,1060000,"4",2.75,"1590","6000",1.5,false,NONE,Good,8 Good,"1590","0.0","1925",0,"98112",47.6401,-122.299,"1590","4000","7227",1.26009885008672
"4139900120",6/5/2014,1420000,"4",5.25,"4670","43950",2,false,NONE,Average,12 Luxury,"4670","0.0","1989",0,"98006",47.5456,-122.126,"4900","35000","6628",2.45821582116955
"1868900775",5/5/2014,618500,"3",2,"1800","5000",1,false,NONE,Good,7 Average,"1080",?,"1942",0,"98115",47.6738,-122.297,"1800","5000","6260",0.599563164045597
"764000180",1/9/2015,295000,"3",1.5,"1670","10800",1,false,NONE,Good,8 Good,"1670","0.0","1956",0,"98022",47.2004,-122.003,"1670","9169","5515",0.947493218157116
"3578400910",3/16/2015,400000,"3",2,"1010","12252",1,,NONE,Average,8 Good,"1010","0.0","1980",,"98074",47.6224,-122.045,"1840","11497","5338",0.893062484010865
